cbg,cost,L_Demographic_similarity,G_Distance_between_cbg_and_store
360610251001,0.7309109796732045,11.272853243107631,2.687074531814177
360610255000,no visitors,no visitors,no visitors
360610255001,0.8387800043626851,23.65108993165172,1.6700441150148322
360610080005,0.6853823598258856,8.745075662960653,3.6138438874330774
360610121006,0.6848240999555655,14.77562273385248,1.855195140198262
360610002025,0.08312634707790378,26.245907032828306,20.699717707194473
360610008006,0.6278545834306005,19.721238618153663,14.287648407763026
360610012003,0.09035798692719987,36.570145248931674,18.439293217310954
360610015022,0.3929310429191033,21.688083450292098,4.517431168041487
360610016003,0.37606458384899955,1.1082653464978733,9.24688250393574
360610024002,0.17638381872607767,15.574266104552239,17.348357093243578
360610028004,0.08328973998285305,14.048488417288723,14.500588426599693
360610029003,0.4100013258168067,5.454158547719487,11.75147222428356
360610030012,0.32639626960544865,11.326960947501739,11.630589489468553
360610030013,0.19923461936431008,27.020857509271174,22.938205391856172
360610032007,0.636824126507811,1.058694051964416,10.99755437165512
360610037002,0.6591671358786615,19.92713847006991,3.223193724168275
360610037003,0.2786790371216883,1.116251648022959,6.476656903136207
360610040006,0.2979368786839003,2.951419459527168,10.74964886704296
360610048006,0.47766242699566963,1.264744375374332,8.639471430312009
360610048007,0.9679492493507187,25.46398589640465,1.0935493950949398
360610018003,0.1689500756734783,26.07267676821185,12.092272403593624
360610018006,0.5481150532409086,30.101063740061576,18.72834458677591
360610018007,0.3973102930774335,16.1462436164517,39.956704207872974
360610063005,0.5783340422992282,24.781844350598195,3.775716603818992
360610064003,0.5859454809068628,14.016978788005389,4.420768856844507
360610064004,0.6137970561217014,3.856780700457149,3.8276310742091666
360610070003,0.16351659982166544,1.0099408746122691,19.15522834084654
360610071005,0.5361756898342883,19.751901280023944,2.646756081679702
360610073005,0.6577912517126852,7.686143006165054,3.197888536742024
360610073006,0.3999154780981038,31.88987308427145,10.763308459691878
360610255004,0.814361484590056,16.38673398250762,39.980092433754606
360610261004,0.7404888197072383,18.171471988180027,1.9102137865448956
360610261006,0.7478566166046154,32.744564367804145,1.9416756743614343
360610261007,0.7123781844082304,24.75593504398991,2.0216123386019667
360610265002,0.7089882528327587,32.35884082040294,1.735305181346007
360610265003,0.79919496142951,26.823007105957387,2.513485196928963
360610273004,0.8321786268247044,32.19755359793149,2.2839782981150627
360610275000,no visitors,no visitors,no visitors
360610279006,0.4399587108471247,23.574579449102156,5.957783891535719
360610279007,0.6760793167551118,15.05788692712673,3.6771220477606903
360610283003,0.5525578112950713,17.58233843628806,4.8321093238228485
360610283004,0.5317240664397938,20.171102251382944,3.7181031865835905
360610285004,0.5615061449056826,38.90961079840393,3.526407537060738
360610287000,no visitors,no visitors,no visitors
360610291005,0.4942723455848629,36.41507528118231,4.566805549159767
360610291006,0.41808539859159066,22.2125181309056,5.373592391287404
360610291007,0.41052634565718094,15.35121240056776,4.701795647374519
360610293005,0.48697821219194126,32.82865241377232,4.040428209333058
360610299000,no visitors,no visitors,no visitors
360610299001,0.09513565805438029,35.667214710697635,12.332680322021396
360610311000,0.4894414632746573,32.23055148953169,2.5959649367888105
360610317030,no visitors,no visitors,no visitors
360610317031,0.04147881875754311,19.920667294033382,39.96932132528677
360610317032,0.01458188910756475,1.4760874132234745,39.73249861772834
360610317041,0.3423093989363739,20.549325795510168,39.70432846295529
360610317042,0.33669606246573336,17.230740916106445,8.731310278446227
360610223020,no visitors,no visitors,no visitors
360610020000,no visitors,no visitors,no visitors
360610074003,0.4578001495359739,24.523279410029833,3.8552057854216315
360610075003,0.8550909439258338,2.224519333365936,1.727538397292815
360610079004,0.4544583600905924,11.481571544209036,3.2852723966311763
360610086033,0.4159930284629375,5.8725284899069585,23.94527040386403
360610106016,0.09700375872369826,22.753402621687826,14.047290293787118
360610152006,0.6305799574748204,8.73659394794258,3.445244329903217
360610153007,0.5456994422249446,26.390763625529253,3.859768482193884
360610162005,0.002586006885991865,19.67039215615502,17.11370915468695
360610163004,0.024695365464729946,9.12976384525004,16.333210616124564
360610167004,0.2955707416155935,5.115188293042692,10.902087681174851
360610167005,0.14671614060089067,22.34365449489466,12.007528294196367
360610170003,0.1164385579911199,1.170302669962318,9.214978271566324
360610172001,0.508343183606967,27.8196873979417,5.566848632495269
360610172002,0.461538966995354,21.510510805601953,7.429308080051598
360610172003,0.6394737586843009,31.635530977597746,5.266864671677903
360610172004,0.33652343274599394,2.9541554805579437,5.9439770910462215
360610172005,0.6111227922005524,1.3950457041464261,13.509962433370216
360610175005,0.5085636582971499,9.361180927046634,7.113057014894758
360610175007,0.38012561281918056,1.0063143833826302,27.831726681166202
360610179006,0.49282219337222255,33.37116284777622,6.101031602445538
360610179007,0.6665613812532991,23.134830561004584,3.482807072315891
360610183005,0.21644667365685355,28.607897518282705,7.205714112821165
360610183007,0.37408395041999654,10.728432338015448,6.2891063399026335
360610187004,0.33994272140506443,13.527688610539089,7.040909397673566
360610187005,0.16117939767690093,1.0418248271201755,11.511783917504308
360610187006,0.19967065824441121,1.380219873405278,20.195580328226285
360610191004,0.19226746251970672,10.86955332206498,8.992022999150224
360610191005,0.4385906029625005,5.692580325967052,8.019275738080458
360610191006,0.24996893298336142,25.78259606598424,9.605295419518391
360610195003,0.2637061852258161,6.867201222671967,39.987621755274986
360610198002,0.8431397199535358,35.35218019270872,2.6805407129541514
360610008005,0.4125492466557671,36.680702314323895,13.395221731852672
360610005000,0.6134206072501114,25.522889970080932,14.891892328986168
360610005002,no visitors,no visitors,no visitors
360610319000,no visitors,no visitors,no visitors
360610297000,no visitors,no visitors,no visitors
360610086020,no visitors,no visitors,no visitors
360610009000,0.12241555870231602,22.322783563562776,39.97277254785084
360610148025,0.654339399824653,2.76737928482504,4.605452465688018
360610149003,0.45544772978434067,21.58540799064775,18.12014937092873
360610149004,0.4864776047563102,31.642841937865516,39.907437467199486
360610149005,0.4123932275486105,17.12810211597543,4.448684516708141
360610150012,0.4158681774954607,32.835143978138724,5.439370265632941
360610151000,no visitors,no visitors,no visitors
360610151003,0.34346980524655113,23.210452385555968,20.63820538827757
360610151004,0.10013249002531888,3.350027641376057,15.245387033098599
360610151002,0.26509564924777484,37.8508125014817,38.95118493547791
360610152000,no visitors,no visitors,no visitors
360610152001,0.22236399566974785,29.240656058004717,9.890164419723575
360610152003,0.7374292591278102,9.94406161136131,2.235229841357949
360610152004,0.8091897711421059,21.9442860717323,3.9906448490176842
360610152005,0.3592678071492096,1.3574019897351377,10.505099616193636
360610153002,0.0550905403936327,34.16624922680576,22.83712294009257
360610153004,0.1698553368014597,6.410575089502061,16.369001557776865
360610153005,0.33519378027053515,23.594840249424653,27.996431707776807
360610153006,0.40459144051933016,35.899298564667305,18.006801478722885
360610154005,0.8440566037688004,33.77326112278975,1.6323850867489966
360610154006,0.6587638216790725,35.13436964399092,3.0997061211391026
360610154007,0.7103428819819331,1.4848241256866217,20.26644994282747
360610154008,0.5557417745951838,1.2397096452504144,24.77510014121606
360610154009,0.8306701607689511,1.0873101382860932,18.742988122931525
360610155000,no visitors,no visitors,no visitors
360610155002,0.09214913327529606,5.239708484021563,15.824913075776934
360610155003,0.055207142845613455,1.957644973464053,38.06923145910045
360610155004,0.1919040879191879,35.611266477556725,12.89058024688508
360610155005,0.09542645201702715,1.1384421864378567,38.14445991887243
360610155006,0.05087555099420049,1.2166134898687773,15.469867932739696
360610156012,0.3708494704481128,34.18738428821996,8.0798680197495
360610156013,0.5492994475275422,16.110368161438345,4.027040639366408
360610156014,0.4421667883801721,35.045896697614836,4.966445406646754
360610157005,0.02149209346650416,36.53133906969138,19.435181230101563
360610157006,0.03091100852819184,24.80403949213636,39.947886554679755
360610157007,0.33243933236342005,2.085874874749118,26.840998411902703
360610157008,0.0968864604887879,19.167076108584823,20.379864562353802
360610158022,0.7606169543224084,3.5361101608461354,2.2144875855811827
360610159000,no visitors,no visitors,no visitors
360610159004,0.014746479796793666,34.29768456948885,13.601226299807092
360610159005,0.005715699937045904,22.53132812912446,19.021683974307546
360610159006,0.030204883648626835,29.00006887111877,12.565990786299803
360610159007,0.03534919479029375,12.849850501456135,13.607216983853938
360610160022,0.5284820106640424,14.74037786389825,3.9847025383923755
360610161004,0.3030472945639109,19.330985431282308,10.457978983636982
360610161005,0.0012462753589066455,25.944492834850408,23.064536316247167
360610161006,0.015102581141846816,34.82087936100367,39.786751780267195
360610162000,0.0011630555886587013,30.404982259626454,39.9860343717945
360610162001,0.11504654531879455,21.496600538172725,39.871909890506785
360610162003,0.17665909633414523,12.222737866562348,21.38493318213989
360610162004,0.014451437183163995,10.371321214937943,14.450868967561387
360610163000,no visitors,no visitors,no visitors
360610164004,0.062408155893249995,20.265964091401393,13.526518249643274
360610165004,0.18562803350832857,22.16362101173244,12.926287089701146
360610165005,0.12587084860588826,5.923009828228091,23.556402346916087
360610167000,no visitors,no visitors,no visitors
360610169005,0.4935738799586087,2.3671077796132636,39.96677725153707
360610169006,0.4383521047325277,23.22786324716317,13.600118332509263
360610170004,0.18885148845575672,24.835146587173824,11.217151639066106
360610170005,0.462153908787618,34.19256339033476,9.080405858775295
360610171000,no visitors,no visitors,no visitors
360610171004,0.34518471637272696,31.81421463682464,39.82912297256468
