cbg,cost,K_POI_diversity_where_store_is,G_Distance_between_cbg_and_store
360470065002,0.7299155391079761,2.4950943528192653,2.4732724439345404
360470065004,0.6843394057078824,2.5007596358045645,2.302630899687631
360470065007,0.5349558963523363,1.3136024687853585,5.022771620086497
360470065006,0.5359047564066259,1.6706968001379965,4.997642030411207
360470065005,0.9019093920781652,2.911751799038612,2.9649520951180977
360470065003,0.8263398242425369,2.671596241095168,1.4474189604325902
360470066003,0.3315141874097503,2.7034317972382667,4.258521090015453
360470150001,0.3951410796233975,1.4389651482924064,5.455147456549115
360470150002,0.2654350945542416,1.2943621657755853,5.684889827051085
360470151001,0.8337024022559736,2.804639088414632,2.9379273463237183
360470151002,0.6349886745766942,2.763702794726913,2.092824617136852
360470151003,0.6206389505141507,3.9295548917657066,2.038347986132696
360470151004,0.6805438583515832,2.709155491424667,2.987370545365836
360470153001,0.8494342306627292,2.2488316070272267,1.8306837226908428
360470153002,0.7003146957427235,4.4518688013851815,1.5351927229363445
360470153003,0.6262449896366917,2.369796370529949,2.3588078474373546
360470153004,0.6827249317267077,2.034519956891799,2.899402794576789
360470154001,0.4431835175981105,1.4072663468063098,5.495004748174907
360470155001,0.7274312595658805,2.194171210594149,2.614646718595409
360470155003,0.8127735090854136,1.6240780519851867,1.001037378763321
360470155004,0.7672419578359106,1.6318275173990315,2.1097288843275592
360470155002,0.4931956011363113,5.822123932605591,4.51244355406334
360470157001,0.6701682625540861,1.0524280096741163,7.5975259844964995
360470157002,0.4497203243176751,2.817616101179695,6.419007762758657
360470157003,0.6167188320377583,2.2334618027582,5.596897806810424
360470157004,0.6150725220677498,3.707798791377016,1.900209909455981
360470159003,0.6916403359562762,3.483607007760521,2.2296039155607
360470262002,0.3028577467170263,1.0140210577728703,7.421867154383265
360470263001,0.4491331619214072,1.6065262694612343,3.915092390489434
360470264002,0.4493229205584252,2.600487871736675,12.3515664322243
360470264003,0.3540020249171159,1.1562281019227498,9.209487591284812
360470264001,0.3350618443743829,2.86867938330838,10.271054679023546
360470264004,0.3871937506751013,3.8559295096824258,7.183547996339988
360470265001,0.5244059700969462,3.0547415484327853,3.378479721307345
360470265002,0.4986903975503779,1.599878376353911,2.9202102615232057
360470285021,0.0227848509284748,8.257029866147217,39.907322172537846
360470286003,0.1063747906106884,1.8292261751293808,6.230434952879596
360470287001,0.6195103908089648,5.815409648811254,2.606170283944764
360470287002,0.4960334219680453,5.240726999666036,4.295781004164681
360470287003,0.4913592558113102,10.461127321757209,39.22511747431216
360470288001,0.2013258453099176,3.0329797782089445,39.91377931392732
360470288002,0.1287122337578333,1.0127467771098535,35.514408721284255
360470288003,0.1680391734349209,1.0141966067122,16.501898878364827
360470289001,0.1061792756577917,4.391122978096781,26.787957481424783
360470289004,0.2105706030752471,9.479508745080544,39.772584118464245
360470289003,0.3278173885908205,8.327272754185557,39.81585651215445
360470289002,0.3110842752079634,6.588202290834296,38.82507554819388
360470290002,0.1892079843453284,1.2505412367680009,25.97734453000167
360470290001,0.1731489214283567,2.8755947117526435,39.80090527856604
360470290003,0.1633313654538878,1.042410982654837,15.04297519317356
360470291001,0.5212530992470992,1.2467504813671506,16.881350542674816
360470291002,0.2954917226198856,3.187952959299423,20.337431664367145
360470291003,0.6525563207996496,1.1020584569019114,6.002824667458987
360470292002,0.1513920218908502,1.1340576123251722,23.00969190323921
360470293002,0.7242232866739722,1.8675018452958163,9.03286021340567
360470293001,0.5604193291408135,1.9560724674851853,14.059221095893562
360470293003,0.4449454572731713,1.1184014870904764,6.850233350340174
360470293004,0.601632690026032,1.437180704247507,8.245955788157161
360470294001,0.054916847946573,5.38093413829924,7.209024931735533
360470295004,0.717712249064424,2.506049162369907,2.7067190780910364
360470295001,0.5410610618589339,1.9564171430846216,21.77977746060725
360470434003,0.5002386341989518,1.2958935891153764,4.254240604108091
360470434002,0.5106768416732275,1.6690475529806292,6.099966739691689
360470435001,0.1709906775338342,1.3622790175993496,18.417735649061097
360470435003,0.2167039419369416,2.36328103703508,36.74475385637464
360470435002,0.275243093555918,2.1361641860895118,39.46993244053876
360470436002,0.4352051965833809,1.1962525185631634,3.733588542074992
360470436003,0.4803139412787065,1.29478657056406,3.791724529859418
360470436001,0.1481388008499164,1.0111251328965842,13.477152124367516
360470437003,0.1750050572568009,1.163716333982001,25.453550482309463
360470437002,0.0419433554008397,3.8576043720623847,39.008902230109264
360470437004,0.306963008777514,1.247590588833098,31.973944939072464
360470437001,0.0698864365091093,1.391610925450315,36.92780097575858
360470438001,0.2997982540756942,5.735109512867394,34.994226033962626
360470438002,0.0731847823279259,1.798748994462855,20.459356917328517
360470439003,0.0686160828134575,1.4982493375403294,20.509463629848124
360470439001,0.3472307114788986,1.3687764254462174,32.519020463617274
360470439002,0.0371575777163059,1.0284064163728175,31.1401153738029
360470440001,0.3338831801962023,1.252356080578043,18.658306602979376
360470440003,0.2147095418995396,1.1388891292190235,30.75478216453508
360470440002,0.1646158355134895,3.072366409589563,38.432898989180416
360470441001,0.4854890961921544,1.3439253012816863,19.118339220627806
360470441003,0.7417884811967452,7.227364128120897,39.822007320504746
360470441002,0.3014249693975964,1.4930661218252048,39.4140902014658
360470442002,0.5108510969954082,1.0960796895534324,33.08012340084707
360470442001,0.5748401030682516,4.304875490250311,3.53890235435442
360470443004,0.6818982948799894,2.201063636734625,3.4677571634847237
360470443001,0.5184886604228844,1.2115676300064395,39.9721939675811
360470443002,0.816304205644551,4.334152193761335,2.421988671171785
360470443003,0.7534450296836717,1.2833160159840702,3.6079861077486015
360470444002,0.3737861680587705,1.7966739897855124,26.417317685904116
360470444001,0.390495326948781,1.0845127760701203,31.77422384582937
360470444003,0.4116094532774278,1.0643503933263858,29.5438153045895
360470934002,0.4705272804496094,4.266503180672872,5.262679837453162
360470934001,0.3389372317227095,6.626352610535856,12.321749715774354
360470936002,0.6077311111947481,2.374365773700532,4.859811317435009
360470936001,0.520980285098007,5.596421176577662,5.38219149218601
360470938001,0.6580836614162553,3.9610094968938574,3.635401244951087
360470938002,0.578512952825752,5.15587948128547,5.030703772061283
360470944012,0.5616912916127332,3.4464351086421403,4.250031345540743
360470944011,0.2650021432116735,2.645227536148127,13.824894977311732
360470944021,0.5225599429154177,4.45580447480474,4.304703447515969
360470950001,0.4840227874855445,3.9376897523856513,4.0195965657639485
360470954001,0.3244841927000667,7.97713150046721,6.273177870956522
360470956001,0.4607494310226817,2.6318544992653017,2.708423413206134
360470958002,0.2670302103488796,12.202654241789492,39.776851278257375
360470958001,0.2441100082614115,6.314813936998578,6.739708546742534
360470960001,0.2441102938032632,1.5352129533160053,8.378530746830606
360470962001,0.1244457485222499,6.067938248139264,8.166000920141226
360470964001,0.2698576434762501,21.87403777752607,39.31272700870795
360470964002,0.2790273290534754,28.85230362144572,38.90570180977611
360470966001,0.3242511801777501,5.027316185047878,5.56537986716532
360470968002,0.3251996378367395,1.982802748352526,5.947261744535695
360470968001,0.18901132235897,1.3463841236498482,9.59625324910033
360470970002,0.2016919812300338,4.57810365933166,7.228379381830101
360470970001,0.3066834319728183,3.93667072920324,4.798312394013649
360470974001,0.3042466922428747,3.744625111357605,5.891343121200871
360470974002,0.374190705436192,4.221029531683655,5.757483949610741
360470982001,0.3808236915895154,3.050857770352,4.629422000694648
360470984001,0.3477163035722511,4.149047774634905,5.810977107103234
360470986001,0.3865495296163963,3.591875422816313,5.39871990849501
360470159002,0.6623613194050355,1.7264977589729549,8.588181695251755
360470159001,0.7939219948083315,3.125368021421409,5.123154779166616
360470159005,0.638641498145147,6.98480696460544,13.416623539434
360470159004,0.7122645346136081,1.968463039031312,1.9620710617418695
360470160001,0.1117537144368597,1.6470670553632658,4.739951286183096
360470160003,0.0967574856985552,1.9008422924633368,4.857012551199297
360470160002,0.3250553513952257,2.251208355749469,3.9976759242982096
360470160004,0.0935085456539907,1.5989436182750243,6.549988928786007
360470161003,0.7899920089547212,5.489679616935815,2.1677696518797376
360470161001,0.4777799792412527,6.529859103843264,8.83130888617198
360470161002,0.3272470788947663,9.782500016554224,26.475189549946226
360470162001,0.3195087465553823,3.496822201760608,3.3404276429275166
360470162002,0.4237646561976721,1.2025136317710334,3.4694220779850427
360470163001,0.4448725184058254,4.699445355937234,8.802509120028397
360470163002,0.6209715711840151,15.15062095788241,26.972190195150866
360470163003,0.5355916543557375,3.585835371742015,5.168224086141656
360470164001,0.3247870081951231,3.802188199905217,6.128524288484498
360470165001,0.8118788153573313,1.4938588726516215,2.046306912502864
360470165002,0.8523377046031138,1.3240196467652083,1.4176032707417616
360470165003,0.706641622384377,3.488883988694681,3.257045837291218
360470165004,0.8088216349873057,1.1964705808891374,2.301974617356757
360470167001,0.7788396720398251,2.2882572492080726,1.7546504980675053
360470167002,0.6053424028033569,1.6718758644704623,2.716176288302627
360470167003,0.7713695421170781,2.1764267581283434,2.6391822673326715
360470167004,0.7133934776202808,2.015691605239041,3.5878651700335533
360470168001,0.2697502517426877,1.20594682250705,26.53105993545005
360470169002,0.6834038392700805,1.1026090124081218,1.10043524368794
360470169005,0.6996772891722856,3.045360573358096,2.1175175690988866
360470169004,0.4984134825708665,2.4738515238041217,5.456036868102332
360050484002,0.4836017176398162,1.3877643182303303,2.441653852966766
360050286001,0.3558070255537046,14.34910064974195,5.652098869197335
360050286002,0.5858429160108616,1.7908090205559546,2.775818769194359
360050365013,0.30367694186755767,1.2728879429205586,14.09633563277528
360050379002,0.6088359816421569,1.9312814438070305,3.7420835954497136
360050052001,0.42693759898537975,9.719146564130737,39.9751751198355
360050351002,0.27784556027197105,1.2684847500305558,5.826570776292723
360050287001,0.11166335182933951,1.1954611941625473,15.930349139715622
360050277001,0.07869106360200129,1.505736202617646,6.724323440656308
360050419001,0.47619335876812674,1.7367105992101655,39.959264412603176
360050318001,0.3782696056303606,32.505668349288996,7.799119058531887
360050239001,0.24584761169997882,1.145170726670976,29.13958774046703
360050420001,0.027768719172224454,1.740295157066825,25.582975151222385
360050078001,0.14115070241889593,1.5135621744788708,13.839973171769863
360050429012,0.08674243657604264,1.356289352241018,29.681494013052625
360050160002,0.47464852773147803,6.03188706995216,3.3900600660696156
360050288001,0.44640952692589586,10.452778806250155,3.579952640483114
360050396002,0.5469789968508276,4.141052416536397,3.113938592064727
360050422002,0.4935138673966133,2.839497676409092,3.906301306376889
360050373001,0.1915267479446967,1.2889715825619703,20.256448705375295
360050373004,0.0278839659194976,1.9934505155720856,35.89181866542475
360050451022,0.6450108955962747,9.796096536070554,3.5096985391325273
360050456001,0.35876715482677246,4.219866547786729,3.757194170334606
360050462025,0.22011972557718162,4.92857583280551,4.1209521773262425
360050516004,0.3474262578290018,2.175632635523061,16.61827952857824
360050516001,0.509787921696632,14.497614594549603,7.129262108370938
360050019002,0.08597140994060803,3.2949373871736043,39.08041314825761
360050024001,0.335562991769195,1.8648302881239172,37.904756604655944
360050090000,no visitors,no visitors,no visitors
360050093001,0.17528590457009485,39.66379745062167,38.738827112961914
360050125002,0.20376861834226156,2.313300811845238,15.31878080118783
360050129012,0.3875665520455388,1.2037325804140693,26.344645515180773
360050153003,0.14314718209181942,1.9266231413439776,16.97658018991514
360050181011,0.3647431844018906,1.0432963957188974,7.129769206270661
360050274021,0.3683465299324201,25.056628479428795,10.077465738089229
360050348001,0.3299032869356261,13.339705067082482,6.390603156294584
360050431005,0.4058469347147887,1.3022906086742712,2.2933022993207723
360050001000,no visitors,no visitors,no visitors
360050001001,0.9679607847565742,3.931786066154731,14.993824897716465
360050002000,no visitors,no visitors,no visitors
360050002003,0.03850140630481913,4.061031450086685,25.974008858837152
360050004000,0.10279101765888521,32.43840284582005,39.9295535291468
360050004002,0.04715305511521206,5.711063718347864,35.6457814309819
360050004003,0.0934550809960053,5.840193425634698,32.86902104912471
360050235022,0.7340037935702604,5.063682616214567,3.8772115950008583
360050235023,0.8120969707599741,2.0323444985979346,2.2914030813268482
360050235024,0.6027173849924832,2.3283191804428194,2.011396895934809
360050236002,0.5767195017692766,3.6474891625901904,2.3032575412915293
360050237041,0.3220590766696041,1.1092661158761223,39.871071590415234
360050237043,0.6172164538658167,1.1007059442280571,2.413988175072433
360050237032,0.21946607817794883,1.5100119160223713,39.86521934486379
360050237033,0.21424106588628666,1.0008064982210456,30.983320199009682
360050239005,0.12374274426449194,1.4174620517728902,20.01803727776518
360050239006,0.14280557437913222,1.2923235986536952,29.732759134263816
360050240002,0.4572014936052923,7.726959509529527,6.471261752054984
360050240003,0.46601307763268085,2.5365456180046095,3.3203964292351893
360050241004,0.5050433249293749,1.3752494727918716,19.11985304364144
360050241005,0.4640052300631041,1.1392825068544683,2.36695541447898
360050243003,0.626284079357996,2.0516629648148097,2.088345792556399
360050243004,0.5912224249625758,3.193696353957113,3.651809437277251
360050245012,0.4980986482028895,3.8819109914980006,5.468715025898149
360050245013,0.6681631812512834,1.830655972235789,4.203956489093439
360050245014,0.3937646833258255,2.882343910848393,4.904774540627684
360050245022,0.7740249236188111,1.6548177257310783,7.095771823601448
360050245023,0.47380214863790016,2.2282611204499663,4.569583165460699
360050247002,0.570063778781321,2.448398734504565,4.589203214329238
360050251006,0.6173796902145638,3.871000741470297,3.446208658306727
360050251007,0.554960151501843,1.5166802405927975,3.2224667745968745
360050253004,0.17572515886397255,1.0728017001768357,10.397283022204693
360050263003,0.43763679074002093,1.599291097522026,11.348103727230974
360050263004,0.3291969593834543,6.934525890014667,39.69689553802054
360050263005,0.17886226072399558,1.7462477540403114,32.934251302567134
360050265003,0.47584657163390987,2.1207037435067786,17.032480595997818
360050265004,0.4916232486059475,1.4664224370761048,10.976484012929205
360050266012,0.22668808016760966,11.839759551906244,4.965172789230996
360050266013,0.527119652240269,4.410526144843022,2.571275225296075
360050266024,0.36636141216313656,2.32688120268266,4.540361168689124
360050266025,0.21688877013474017,39.14234945094394,15.408486472117222
360850017002,0.543697761795265,1.2059646512051359,3.1717836775902413
360850017001,0.706362343656615,3.7868886278709795,2.6758529451823243
360850006001,0.3166475723298342,1.8601510179797787,3.2176962639515168
360850007002,0.5575508444678277,2.046705700018274,2.8346281593849767
360850009002,0.1380577576029024,2.679278215989882,13.620604691391051
360850011002,0.4131965331410071,1.2319093738177518,11.98030752724795
360850020011,0.5267919597455845,2.6614458911801253,2.151048512884806
360850003001,0.6170719607936694,2.7468678956766377,1.6555693144968444
360850007001,0.37123717710365156,3.221197213560981,10.996472078560025
360850018001,0.7572747658871197,3.142455188017042,1.74472374830752
360850008002,0.5941554782252157,1.6836278539482388,2.63564926119765
360850008003,0.6292659967341514,1.0601055330349878,1.8963811640286847
360850008001,0.19337075616026356,5.5849875999445135,11.329390905350824
360850009001,0.7298965247065932,1.4816938175323973,5.34482352130415
360850020021,0.7272378903746957,4.425795959653406,2.5831565322300207
360850021001,0.33038011431313763,4.947620870129718,5.172777626207147
360850027001,0.21719973505464385,4.666465803760659,27.52059308413158
360850132041,0.3271762326241472,8.357053480543783,3.9185271010700817
360850029003,0.369396848952083,1.3021324663332683,4.485034321270007
360850029001,0.2690231216285468,1.0638255554113982,26.455204564521694
360850011001,0.5817070004237732,1.2148764866960566,1.209469217082301
360850011003,0.061850536473117224,7.386476789597586,27.869948901912725
360850033002,0.47606345671634853,1.5102846177169829,2.7217682123653244
360850033001,0.7152362907184946,4.1058608318349386,3.770132311117696
360850036001,0.4208059617557687,1.505848268796336,24.017043571465557
360850039001,0.5625210675747245,1.3131608915066693,2.1196350303518336
360850040001,0.5348972395017619,2.2465913282826833,3.430976027029047
360850047001,0.6220473381044436,1.8098134322429296,1.4951480010936535
360850047002,0.6563661902363515,3.617403039493638,1.9729824664007083
360850050001,0.6085521999640912,1.0321374678268134,2.449419221843021
360850050002,0.5408785287514535,3.4986777675775858,1.913241357856414
360850059001,0.7154341982635111,2.6891143188244677,1.4991617137305582
360850059002,0.7075236930454121,3.1797771610159344,1.99744998734255
360850064002,0.6244379085497616,2.3688252355215234,1.91196435558642
360850064001,0.6511084213468648,1.3481367025390654,3.303167733007985
360850064003,0.38098313307859777,1.6233039979745882,2.138535718896967
360850070001,0.4980689392388865,2.6327489379461495,2.1114122601955856
360850070002,0.4128494485703468,1.2641463159068032,5.057735707221951
360850070003,0.6193924737359269,1.909621504647106,2.7962161942182036
360850074001,0.610701379448419,1.4294309734852133,2.2532657300671133
360850075003,0.6446890257886367,2.3576781317765807,1.577925254919709
360850075002,0.7161743523208506,3.5431390592311516,1.8922389309434067
360850075001,0.34237505700907234,1.4862170169026658,14.85635312352467
360850077001,0.06397092285518413,2.0171616637439485,14.112263057636644
360850081001,0.6555436321232126,1.2157173121701135,2.3580271396108117
360850081002,0.6917821611128492,1.6781263865125413,1.9730265470899582
360850096011,0.5826706146039566,3.4547704118647715,2.420955701875428
360850096012,0.5192779142606179,1.757682876532769,3.0893276287769167
360850096022,0.43106836037057183,1.6046605830531604,4.19387533280438
360850096023,0.45612398434494483,1.4683384326363438,2.3967673129344647
360850096021,0.49406067747777016,4.68394267589847,3.9353020210682246
360850097002,0.6769130354065563,3.0757850985839,1.5832683311676874
360850097001,0.42532914967018,1.5893240943818925,2.7001199249767067
360850105003,0.5735254040212172,1.0186321695260432,1.4432656744150332
360850105002,0.6450286245486747,1.117361765088468,1.296546649926917
360850105005,0.5288715394667872,1.7310789001251459,3.1709205945198224
360850105004,0.5413653830483269,4.832505075127415,3.1019782785860173
360850105001,0.6971624512884782,3.8274031463667004,3.114258577556593
360850112011,0.48385242927923644,3.845270770955551,4.266050311663725
360850112012,0.35924867720700193,2.809353375428015,2.848669132688343
360850112021,0.35042573574603086,8.465987992485209,36.974360620964575
360850112022,0.46486569450814974,2.333821211043042,3.7568618004946686
360850114012,0.2607356019554886,1.3267269635840453,4.067055164128213
360850114011,0.4905427722853889,1.4223066625723162,2.13006598687552
360850114023,0.34349686481213915,1.874573226994464,2.6537108136142376
360850114022,0.25174746936776016,6.772204882546788,27.281023983655288
360850114021,0.5131380565828298,13.194946009741798,33.02660008123705
360850021003,0.11995887583814813,2.2452280601151187,31.38827731028087
360850029004,0.5192333318148945,4.1605600743640565,6.195648157751699
360850067001,0.738476957542292,3.0286551980261986,2.3422199618144077
360850067003,0.6845479329983941,1.0206561932141474,1.2642336432346974
360850121001,0.7072570094967101,1.3383376955771809,3.0126286236632067
360850122001,0.3814680055416295,1.9141750475996275,3.1416487757483442
360850122002,0.2582038788265767,2.1546135104757127,2.202140586220196
360850122004,0.41708121673745013,5.220340894353397,3.7203122863598423
360850122003,0.3119767291955102,2.217327680123868,2.3740529954183898
360850125003,0.5064461567409577,3.1643547949077266,2.2779903333048748
360850125001,0.4690259837208547,3.0966941144035056,2.5912404871528585
360850125002,0.572774003498698,2.2199745537705837,1.4852953628701293
360850128041,0.2824203122546062,3.22807266041778,2.6498140733795594
360850132012,0.3777044745964442,6.169556387836799,3.034536184609353
360850132011,0.34356840481044226,6.179071283154389,4.056978907560005
360850132042,0.2804471271665816,4.447586756996397,4.452469634305309
360850132032,0.3168101189186058,3.7222391503214793,3.8320263560680132
360850132043,0.23648208454187225,3.492383032472451,3.131039648339339
360850132033,0.294777716200479,4.433771139081784,3.2749546662561926
360850146061,0.13086999213279138,4.185936455074398,5.7645796432365035
360850133011,0.23037813528811824,37.30372668740509,32.63845007694316
360050175006,0.2010286579158425,1.6819040511847092,35.718288310742224
360050177011,0.044159381248128,1.7124693636990926,35.25753581433901
360050177012,0.0010564633509571,1.5316485478316708,39.39282409441848
360050177013,0.0086551241715668,2.265926178751474,31.71813390190411
360050177022,0.1127123417445926,1.7207381788611542,38.5759895653331
360050177024,0.3573452426921076,1.033750327059842,7.561192553745466
360050179012,0.3378692346154974,1.286265424138885,16.715640350781726
360050179013,0.2694215559555294,11.930001712242335,10.32371245197126
360050179022,0.196366788254908,35.55017420191102,39.57220365263218
360050179023,0.1415116344724816,3.087127694116578,23.08231434919168
360050181012,0.4818674671324929,1.578828433157554,9.666349625894872
360050181013,0.3196826484299003,3.934378604560692,6.627445285527585
360050181023,0.3990524129071069,8.638614574877197,8.21249728335156
360050181024,0.3658477338794916,4.381410443185907,5.457235211900011
360050183012,0.2006846046973981,31.305660853054224,36.95900051531868
360050183013,0.226666154168337,32.02441161815571,39.19143439037657
360050183023,0.3947278626673929,12.54581556078021,9.531809350675028
360050185004,0.3137471820236683,1.174895182988152,13.16570081286848
360050185005,0.2633309750402017,1.0827212300092055,21.924655220569875
360050189002,0.1094313033216181,1.0612582670984807,10.801577250152192
360050193002,0.0131914955772755,1.04506102697321,30.7599814511298
360050195003,0.1114864827868317,8.628560885730927,12.402700055279617
360050195004,0.2389825033868106,11.528617055838907,12.778594456489486
360050197004,0.6390155092508872,5.051640197233039,2.392989902800576
360050197005,0.176092560146621,11.190051454414265,8.636639857393336
360050199006,0.1439230179510688,1.2005159812241004,32.38314537230842
360050200002,0.4542320498447023,8.722487965331034,3.6484966759439033
360050200003,0.1095842421166862,9.052834028115695,6.050156688416077
360050200004,0.2544306599783725,2.527569061459987,5.477788426069338
360050204002,0.1489107124162075,3.5908290338227347,8.204347739829501
360050204003,0.1456694790764009,3.0975993870227656,5.767088819995113
360050251004,0.5573346300183564,1.97721436664928,5.458485871588163
360050391003,0.1934919763871008,1.4111230882089814,34.43523165947042
360050393001,0.440414853655181,3.3056195553385272,3.965086764611652
360050056001,0.1182094942772934,8.655488086530598,18.36932708692124
360050264002,0.2745841844463471,6.32932226972622,4.672084759167645
360050250002,0.5572811563622224,8.677794989657016,3.3950130164376726
360050212001,0.0544429341106893,3.554058675093984,12.68987591502821
360050263001,0.4386560934803174,2.2899828073879007,13.64827170464037
360050399011,0.5766855721971689,2.845052484727546,1.7608119121770134
360050145003,0.0688659638797547,1.7770901474332743,38.91876835588347
360050130001,0.3475979018331016,4.150589447351988,12.398754630143667
360050264003,0.1796520891456373,6.568468808293907,4.764703762142156
360050184004,0.2642310906315024,5.13655311600796,5.937740357230344
360050193001,0.1700625770325218,1.1856021043790577,15.589073038093227
360050141003,0.3220815979126235,1.5516070321022315,7.501598744042272
360050132004,0.2876898883470657,3.686646942156548,5.531974356001923
360050254001,0.510407128086941,3.013506688057654,2.5208189766575444
360050162001,0.2477127089803216,8.41798894623004,9.109930750037217
360050027022,0.0347752775466577,2.473221318309524,22.39008054474354
360050229011,0.7015061818153814,16.212122939566527,9.238531785800358
360050255001,0.3890703926860769,1.4397680026211033,6.53641420087975
360050385001,0.0808240077106198,20.722010856230508,39.81339904735383
360050166001,0.2951117609878352,5.57830201001436,4.517999258142964
360050199002,0.3188983124853896,1.1518506495280292,9.12829650877637
360050002002,0.0111857275643123,3.796943435508712,22.403171474575288
360050201003,0.4068144048663753,3.6340259174622815,5.277261572935935
360050225004,0.166012443403394,39.52748868816147,35.032182664154334
360050297001,0.2788486285924182,1.130832592948913,9.443921086914646
360050201002,0.1939602395306784,2.6897068975757605,5.507831842786949
360050297003,0.4290578729023703,1.379727831784976,17.77416280373261
360050205011,0.4076922235841279,1.7971104206883837,5.204369175994351
360050205012,0.4193708367522071,5.2765560143859656,4.57428077741838
360050205013,0.4133388761159107,3.77863901397316,4.805638119056777
360050205022,0.7554886364278206,2.9638806267444195,4.270058654623335
360050205023,0.5316975943245287,2.469437204503203,4.4981578487576535
360050206012,0.2140356176272051,2.4945581893300672,7.3324725586383455
360050209001,0.036011047192339,37.60088524768189,31.23885461647006
360050209002,0.0781165595757611,28.634909550329024,25.02520639308764
360050209003,0.0556497518994467,39.84366369863553,37.96114650715789
360050210011,0.5060399928180837,1.096459381522968,4.140905943019086
360050210012,0.2817617027165319,3.2565073799059423,11.982261435815897
360050210013,0.306877679895128,1.8815436622277408,4.424380875434419
360050210014,0.1541007118470752,1.4851061078131516,7.021907228920204
360050210015,0.449810848453901,2.727786831280405,8.05176762153744
360050210016,0.1259236450032601,4.940681565350655,7.894835168364628
360050210021,0.172432830788353,1.030016716790897,14.14634573618942
360050210022,0.4484581642474662,3.543923120437597,4.589759195178915
360050210023,0.0728405076116217,2.2327017045904114,38.06841337130048
360050210024,0.3916728215244668,1.236314565287799,38.6958317509764
360050210025,0.3328797054457457,1.294338236646297,20.06141526074584
360050210026,0.3445825452722526,1.284498394389075,35.415129589630915
360050210027,0.2994887575034682,1.1533296868375258,7.218028382560204
360050210028,0.4243505840842997,1.4709670285077778,6.627771192392611
360050212002,0.1719926012972464,1.3091458517365169,16.496908687240182
360050212003,0.1846805706163035,1.2720066591514438,38.20459413084348
360050039004,0.1870741990803567,2.1270458329013944,12.73085029799086
360050189003,0.1903814169103295,1.1169903859776866,13.311584931244116
360050040011,0.1751452825939056,3.855490120199789,7.492240603833079
360050199001,0.5328148402139476,1.4864822593400135,4.23408203283816
360050121012,0.0963528164338572,1.6973930224784983,13.3074867549112
360050295001,0.3502489757463158,2.2334225210115903,9.256103185198672
360050350002,0.4061414206617537,3.389231266621969,5.824574752224496
360050244002,0.27863787900398,10.225042317920598,4.379334970742398
360050216021,0.2192104011234587,1.4859220629295038,11.189565749771011
360050086002,0.267376711198519,3.0572926803502583,39.35946077092197
360050243002,0.7762922873461051,12.503137574771976,16.850155508545626
360050241001,0.5110303793305979,1.2565996661943473,4.892242846080235
360050300001,0.1808748380754622,11.097152628848338,37.5814377144971
360050092001,0.067939415188898,2.453072436256832,39.98297451250589
360050365021,0.1796942265425469,3.6065093951820586,10.711286771339688
360050429021,0.3360941380021832,1.744320272710956,3.968242195147665
360050229022,0.6484143567527454,1.305984782376164,3.882511595679915
360050225002,0.2526234475532655,23.625478888274444,21.018318664074258
360050173002,0.3203499371480546,6.591947689631637,6.670397732603435
360050233012,0.6297756209724843,1.8124341002522948,3.2485828794609697
360050248001,0.4182421168129314,8.282629961915376,4.036283394594492
360050144005,0.4245942337136194,2.0233902351062203,3.470819603639525
360050381001,0.7349966207227878,1.618509455596725,1.9084900524090784
360050385002,0.1249592381548578,31.50301663200481,39.83283381898577
360050399023,0.3959672550233606,1.267020122618078,8.983493297438912
360050344001,0.4906724996948602,2.334786019394079,39.6806783039241
360050229012,0.6519483472248488,4.691967616858221,4.037134715425843
360050233022,0.4813563232079201,3.4370329079039763,2.2414955920268795
360050236001,0.6110652444702885,2.8256052834832204,3.203124353253159
360050243001,0.500501005908137,2.283855879909174,4.931383153981848
360050246001,0.506552781462954,7.512117681047064,3.8386359948918174
360050434001,0.0170794955176897,6.834032834615687,15.222561224458577
360050434004,0.0933847247251548,3.298430277611729,39.92273493527416
360050436002,0.1241714393632867,1.1010767271733073,9.30205073956067
360050444001,0.1757504520162874,1.1908377997408337,10.200332478097282
360050444002,0.2844842088851977,4.507760843856956,8.094455102320152
360050444003,0.6242803942047319,3.207615899092344,2.8709637141617748
360050444004,0.2943885617978199,3.411597082601795,10.369985629118132
360050212004,0.1528864599647965,1.1843929278735477,21.12530562425492
360050212005,0.1086766615569447,1.2365178431395365,22.0651395971948
360050213012,0.3483933418257199,3.306323085471174,5.23595043363512
360050213024,0.1718251028958801,34.48379299355123,30.448987451823
360050215013,0.5632640248244842,2.5093139216369607,3.0106462993338567
360050215025,0.5396064464374084,1.4015193958946668,2.870484380892464
360050216013,0.6114852703260698,1.1614530430493808,5.151206617670415
360050216014,0.4809758122621207,1.9541322774913743,4.122142015579115
360050216024,0.0049411090245692,3.5584417868883023,24.68286484205037
360050216025,0.1382555086103797,2.518505057728106,17.440925507946133
360050217001,0.3368306831279972,3.3599884355061445,6.899438197763351
360050217002,0.4496291510409931,2.32179465589394,6.391091468748053
360050217003,0.4993965875149424,27.60275257698665,39.46631880245424
360050221011,0.1536561890064436,35.048191562370015,33.692896474818355
360050221023,0.082803323732663,27.960650034642,28.67175428053025
360050222002,0.555688005819927,1.346205987229394,27.17150755662645
360050222003,0.1010917248277879,2.84742035754823,38.94767936115274
