,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08
11217,84.50241379310346,170.59615384615384,226.991,101.54230769230773,135.2846428571428,112.45199999999998,98.99178571428573,93.59862068965518,148.85240000000002,106.73633333333335,194.6920689655173,294.35935483870963,153.74464285714288,251.94107142857152,254.5416129032258,182.59586206896552,128.4637931034483,187.73896551724144,156.7735483870968,213.6393548387097,179.05866666666665,176.71774193548393,171.7224137931034,259.4838709677419,153.41096774193548,282.2207142857143,249.97354838709683,276.10133333333334,229.94806451612905,194.10566666666662,229.8025806451613,219.41612903225803,259.9699999999999,240.56322580645158,251.76600000000002,334.6045161290323,122.51724137931035,344.73482758620696,400.4758064516129,802.3037142857147,834.6008771929828,783.1062162162161,359.54189189189185,353.30000000000007
11231,27.898,293.1705263157896,87.89000000000001,66.6496,99.47368421052632,50.68863636363638,45.22050000000001,84.03375,62.08238095238095,106.1885,61.89636363636364,170.9503448275862,95.73700000000001,131.67999999999998,143.56375,83.7096,131.9884615384615,50.278500000000015,85.66791666666666,95.11642857142856,114.10370370370372,119.98111111111112,115.64925925925927,205.7377419354838,79.75925925925928,229.32400000000004,257.0566666666666,127.58500000000004,103.07099999999997,132.70222222222222,134.29041666666663,151.21178571428572,159.099,111.38862068965517,166.43481481481484,273.46999999999997,128.93071428571426,288.46555555555557,229.84600000000003,557.3088571428572,462.5843859649122,402.1502702702703,224.34810810810808,231.60961538461547
11203,153.1710714285714,192.89666666666665,251.13645161290322,196.80266666666665,97.17758620689652,134.38551724137932,164.63806451612905,182.3932142857143,146.35233333333335,157.89709677419359,171.51275862068968,332.1480645161289,139.15392857142857,247.06714285714278,284.4638709677419,248.8324137931034,163.3934482758621,162.6175862068966,155.6567741935484,260.6603225806451,190.614,208.15999999999988,253.06733333333332,292.98612903225813,170.90666666666672,243.0057142857143,321.5532258064516,295.3766666666666,318.69516129032263,229.9227586206897,185.06612903225798,168.68290322580646,217.07200000000006,188.7233333333333,329.57633333333337,452.1574193548388,217.9996551724138,464.00862068965523,483.17516129032254,805.9024285714288,810.4959649122809,985.714864864865,531.8016216216217,274.46111111111117
11210,98.89903225806454,204.85285714285712,214.33903225806458,156.50285714285715,201.99806451612915,190.3203333333334,227.6187096774194,163.53000000000006,214.8006666666667,209.51387096774187,192.30200000000005,241.8932258064516,210.19322580645158,274.1042857142857,444.66322580645146,260.70551724137937,255.0303225806452,220.50933333333333,200.2248387096774,240.21451612903223,256.3233333333332,213.80699999999993,320.2663333333333,386.43548387096763,216.291935483871,370.144642857143,450.81290322580645,374.8399999999999,295.0625806451613,270.07833333333326,329.52838709677417,292.1696774193549,285.37299999999993,305.13096774193554,378.4536666666667,500.0051612903225,247.87548387096783,390.04379310344825,518.933870967742,876.9882857142856,662.0117543859651,691.1643243243245,586.3845945945947,448.668888888889
11225,137.84482758620686,241.28192307692305,300.98799999999994,205.24428571428572,125.00433333333335,176.46518518518513,152.62999999999994,144.22935483870964,147.46620689655174,128.5525,251.2237931034483,274.73500000000007,145.69034482758622,316.7817857142858,334.2063333333334,272.8546153846154,234.94200000000004,191.02366666666668,206.0703333333333,213.4316666666667,207.73444444444445,192.6751612903226,228.15833333333325,318.20741935483886,201.39741935483872,257.3653571428571,312.14161290322585,223.3613333333333,191.3812903225807,183.57724137931044,224.62096774193557,321.1245161290323,251.9017241379311,295.8583333333333,377.11100000000005,521.3909677419356,292.88258064516117,271.1844827586207,524.331612903226,807.2665714285714,701.6291228070174,597.7748648648649,467.47189189189174,283.59461538461534
11226,207.34225806451616,370.26678571428573,417.7983870967741,294.356,303.3203225806451,251.3317241379311,238.3558064516129,289.8764516129032,312.774,283.29677419354834,367.5968965517242,549.2722580645162,317.21258064516127,567.6546428571429,452.02612903225815,437.6706666666666,327.98548387096776,344.9046666666666,292.01466666666664,308.66290322580653,291.2393333333332,283.6503225806452,358.9376666666666,567.4935483870967,350.99419354838716,432.44,681.0674193548389,369.3423333333332,409.38612903225805,411.0766666666667,366.0970967741935,363.99096774193544,319.01300000000003,392.0541935483871,478.24933333333337,785.4993548387097,267.70193548387095,582.8982758620691,760.3693548387096,1149.530428571429,1274.418070175439,1096.1589189189187,822.7767567567566,602.1485185185184
11207,292.3051612903226,659.6321428571429,652.2419354838711,379.71466666666674,334.9696774193548,356.0026666666668,304.86193548387104,351.7616129032256,305.0796666666667,345.7216129032258,532.1573333333334,986.4474193548385,455.4170967741937,1094.5332142857144,1191.7541935483866,632.0883333333333,511.9251612903225,481.452,509.20419354838714,607.3706451612903,548.7790000000001,552.3051612903225,900.5163333333329,1253.5190322580647,609.344193548387,1158.5774999999999,1347.2725806451617,792.9639999999997,636.8790322580646,629.084,657.2425806451612,721.7990322580648,670.0446666666666,717.2351612903228,710.1393333333334,1435.7051612903224,465.9600000000001,1156.3844827586208,1420.8541935483875,2474.865857142857,2077.7115789473687,2077.1137837837837,1710.150810810811,915.725925925926
11208,218.4843333333333,555.7560714285713,576.2829032258064,354.6116666666667,296.5276666666667,215.5375862068966,242.70483870967735,218.85870967741937,297.47066666666655,247.0003225806451,380.5103333333332,663.4916129032258,294.22645161290325,691.0478571428569,658.3512903225808,596.5473333333333,342.22838709677427,403.9666666666666,285.62838709677425,378.0319354838711,357.0646666666666,378.1983870967742,431.5150000000001,650.7519354838711,347.82225806451606,533.8925,776.6480645161288,464.372,452.621935483871,458.50000000000017,337.8806451612903,480.9525806451612,430.4570000000001,485.3709677419355,526.5966666666666,993.4470967741936,311.1674193548387,817.8134482758617,956.7361290322581,1738.9901428571427,1468.6308771929828,1392.0856756756757,1319.2878378378375,612.0185185185185
11211,78.23076923076925,109.02923076923078,107.579,103.42684210526313,75.42529411764707,31.41636363636363,50.70111111111111,50.284375,48.42526315789474,42.28333333333334,90.18388888888889,119.51545454545455,131.32142857142853,83.18866666666665,81.645,89.28600000000002,70.41916666666668,52.94153846153847,43.86363636363637,49.116,96.8411111111111,97.93857142857144,87.00388888888887,120.76178571428572,69.01058823529411,66.70416666666664,62.48117647058825,49.665555555555535,62.005882352941185,77.53681818181818,77.35208333333334,76.18409090909091,75.92363636363633,63.811071428571424,90.08291666666668,187.5532258064516,89.13192307692307,114.93653846153848,159.85615384615383,244.45088235294116,265.07438596491227,260.22941176470584,168.95562499999997,109.92874999999998
11222,51.22699999999999,61.17800000000001,54.611000000000004,83.86428571428571,81.9,76.15428571428572,76.24,28.503333333333334,10.88,45.22285714285714,58.79749999999999,80.35454545454547,5.765000000000001,91.312,45.419999999999995,26.93888888888889,60.105714285714285,53.22687500000001,47.78923076923078,47.44636363636364,39.3525,48.49090909090909,37.61888888888889,92.72142857142855,80.75625000000001,39.04222222222222,40.37090909090909,51.81923076923078,49.14916666666667,37.26909090909091,57.86222222222222,55.01166666666666,28.84307692307692,104.4388888888889,48.61416666666667,102.54904761904763,37.79555555555556,25.971111111111114,43.2109090909091,79.84396226415092,117.3102380952381,153.25482758620691,91.98055555555555,100.84111111111112
11220,80.92857142857143,70.51863636363635,159.4404761904762,115.17608695652174,73.83130434782609,97.08818181818182,82.12884615384615,96.70916666666669,72.10499999999998,81.6428,62.364,173.16172413793103,74.66739130434783,64.69181818181819,45.35233333333333,79.75499999999998,54.87625,46.126999999999995,65.16444444444447,78.51960000000001,51.41111111111112,89.02285714285718,102.06392857142853,114.69407407407405,62.582608695652176,89.92347826086957,114.0625925925926,75.40529411764706,99.00769230769228,75.37565217391305,124.86964285714285,99.02,99.7955555555556,97.68720000000002,139.4217391304348,147.79806451612905,40.48863636363637,100.32629629629629,88.27857142857144,139.42534482758623,224.34129629629638,138.33249999999998,144.50562499999998,135.35818181818183
11232,56.82866666666667,56.44777777777777,79.84041666666667,68.90571428571428,41.572631578947366,45.33363636363636,42.06176470588235,37.58090909090908,89.44062499999998,68.87095238095237,162.296,123.18727272727273,105.59071428571427,79.05411764705882,76.44238095238094,76.15285714285713,96.91153846153846,58.99944444444444,74.62863636363637,63.36133333333335,79.2781818181818,76.68055555555556,56.57857142857146,187.23499999999999,43.04533333333333,54.32466666666668,126.28214285714289,60.137857142857136,90.19449999999998,65.69444444444444,69.31384615384614,72.47928571428572,49.01214285714286,76.72210526315791,74.44368421052631,101.70954545454543,64.99461538461539,126.93153846153847,100.33833333333334,136.08416666666665,212.74571428571426,146.91314285714284,134.81480000000002,110.62000000000002
11206,103.05040000000001,307.6776,224.03900000000004,143.93,114.93099999999997,141.58464285714282,130.1748387096774,114.9275,94.11366666666669,179.08541666666665,242.07066666666665,340.76433333333335,133.34800000000004,326.7546153846154,416.20516129032256,189.06900000000002,187.24965517241375,181.83965517241376,137.649,244.44483870967736,220.43233333333333,174.91161290322574,296.5396666666666,465.99709677419344,191.47032258064516,399.8435714285715,386.55677419354845,298.454,214.06419354838712,218.96100000000004,273.21645161290326,285.6848387096774,251.71766666666664,255.94225806451612,362.7460000000001,606.8616129032259,267.3929032258065,481.62724137931014,601.2432258064517,1185.871571428571,1082.558245614035,851.1559459459461,748.4772972972972,302.3114814814814
11221,111.22428571428574,336.7875,291.8403333333334,182.0332142857143,163.8389655172414,189.1326666666666,168.9103225806452,135.08483870967746,175.70103448275864,163.95600000000005,288.3083333333334,423.1564516129033,193.04566666666668,296.9296428571429,305.42903225806447,278.4096666666667,237.52933333333334,176.04633333333337,218.8006451612903,261.02379310344827,238.57172413793106,208.8409677419355,324.8056666666668,542.8174193548386,243.18451612903226,345.2674999999999,433.43548387096774,320.5317241379311,319.72387096774196,279.045,358.49806451612903,268.2754838709677,237.72733333333338,266.1548387096774,356.1843333333331,632.9625806451612,236.63516129032263,369.6337931034484,473.5312903225805,1113.808571428571,1016.0654385964916,997.9197297297295,682.8097142857142,463.28111111111104
11237,59.993529411764705,102.82304347826084,88.58480000000002,82.58933333333334,78.52526315789474,70.18266666666665,73.31642857142856,58.16526315789474,51.42105263157896,64.03125,90.80222222222221,121.8542105263158,51.032,73.27230769230772,81.99894736842106,86.65857142857142,87.2475,83.26083333333332,110.07136363636364,66.4831818181818,61.2442105263158,74.83666666666666,82.26240000000003,125.03875000000004,57.92904761904761,75.39409090909092,94.94173913043481,58.05359999999999,146.0074074074074,97.68571428571428,78.48814814814814,130.295,78.12965517241382,95.51758620689652,114.25107142857144,234.03838709677416,74.01520000000001,108.3803703703704,141.2738461538461,433.6701470588238,259.1961818181819,249.8988888888889,220.97527777777773,133.53304347826085
10026,60.5270588235294,131.9021052631579,191.58541666666667,73.92285714285715,149.6363636363636,86.69952380952381,101.17105263157896,55.998125,51.48999999999999,99.88296296296295,133.48333333333338,266.77483870967745,96.91642857142858,196.08777777777775,190.75172413793106,147.44714285714286,105.33285714285715,129.74266666666668,102.35520000000001,116.56551724137931,99.70307692307694,95.385,182.0403333333334,269.5013793103449,97.55931034482762,231.97,220.4062068965517,112.31360000000004,123.17233333333336,154.68624999999994,131.90791666666664,158.6477777777778,147.85259259259257,138.97857142857146,191.82785714285714,277.12,134.42827586206897,287.2122222222222,370.44300000000004,670.4667647058823,530.3696551724137,653.3491891891892,493.4178378378379,269.31925925925924
10027,129.3743333333333,249.457037037037,219.20827586206894,156.6113333333333,144.24444444444447,121.77888888888889,152.91875,156.13821428571427,115.59076923076924,106.52833333333332,143.71466666666672,236.34451612903226,112.14777777777779,293.8846153846153,194.52870967741939,181.68785714285715,177.37862068965515,187.2936666666666,155.73103448275867,187.4570967741936,198.91933333333333,153.655,229.61900000000003,339.6548387096773,233.741935483871,310.7284,328.7970967741936,212.04862068965522,200.35241379310344,179.21399999999997,167.62433333333325,254.35870967741926,196.94733333333335,238.15774193548387,228.1436666666667,461.39225806451606,233.8790322580645,392.02000000000004,377.1767741935485,922.2781428571427,870.6436206896553,918.9691891891893,639.5021621621621,459.57407407407413
10030,74.49125000000002,134.18545454545455,98.34620689655173,79.71190476190476,92.35238095238094,66.48666666666666,90.53479999999999,90.19608695652175,81.33769230769232,80.19714285714286,112.43458333333335,253.23290322580638,128.66250000000002,227.7580000000001,239.85724137931027,167.94689655172417,109.66896551724132,93.37038461538461,132.1489285714286,121.55266666666668,150.2525,109.84433333333332,157.48275862068965,288.00586206896565,151.87400000000005,310.6562962962963,328.63903225806445,283.2756666666666,160.57806451612905,142.89481481481485,163.5751612903226,199.6667741935484,159.40966666666665,213.91935483870967,325.0193103448275,464.70645161290315,156.57285714285717,360.9089655172415,331.9213333333333,808.5961428571426,679.0424137931033,623.0197297297299,387.61108108108107,433.48333333333346
10037,118.36999999999999,205.01695652173913,146.8426923076923,101.98913043478265,93.78399999999999,89.22130434782609,102.37956521739133,85.09208333333332,86.53464285714286,78.67869565217393,120.71499999999999,191.33551724137942,127.37960000000002,186.42999999999998,152.39888888888888,140.3384615384615,113.69478260869565,136.1468181818182,83.38481481481482,107.0,104.70880000000001,100.93045454545455,98.57190476190478,112.52862068965518,113.15444444444445,122.10954545454545,174.9974074074074,109.62074074074071,122.9314814814815,90.11666666666667,93.64821428571426,96.36454545454549,95.47999999999998,134.7454166666667,152.84851851851852,276.731935483871,193.56333333333336,136.51999999999998,194.08241379310343,406.3088571428573,505.0987931034483,345.0437142857144,324.3581081081082,232.42846153846156
10039,122.72684210526316,113.87375000000003,136.13296296296298,157.8384,95.60370370370372,129.80791666666664,107.54551724137929,120.94769230769234,93.49559999999998,71.2228,143.39249999999998,206.15322580645164,85.58214285714284,203.12599999999998,275.07322580645166,133.42962962962963,172.05266666666662,104.27928571428573,145.26833333333337,125.84354838709673,152.32592592592587,128.8057142857143,199.28733333333335,382.6287096774194,140.41310344827588,228.9696153846154,380.3216129032258,134.3843333333333,204.9406666666668,165.19333333333336,163.786,187.69354838709674,206.05633333333338,216.823,250.55533333333335,361.75838709677436,149.16870967741932,300.5003448275862,358.8096666666667,695.5029999999999,600.875,639.3991891891893,536.707027027027,263.62888888888887
10001,39.39222222222222,64.64999999999999,63.88600000000002,78.66375000000001,47.95583333333334,33.50307692307693,41.39444444444445,51.47714285714285,44.00249999999999,31.854285714285712,49.3925,44.470555555555556,45.16055555555555,54.56,58.1025,65.22499999999998,23.87157894736842,45.67166666666668,68.62888888888888,39.031111111111116,26.372105263157895,63.06304347826086,64.77272727272728,70.21809523809526,60.476363636363615,51.452777777777776,107.51956521739132,69.13434782608694,77.35944444444442,91.66040000000001,56.00086956521738,85.57960000000001,71.2054166666667,64.44125000000001,152.00500000000002,156.74620689655168,83.67551724137931,143.7344827586207,158.27103448275855,232.49409090909091,252.3045098039216,172.22257142857146,249.68676470588235,114.19636363636363
10011,28.298000000000002,47.5975,78.95454545454544,50.565000000000005,90.46900000000001,46.35099999999999,77.90571428571427,82.17714285714284,53.43444444444444,46.00166666666666,58.3977777777778,134.99733333333333,20.441666666666666,180.5771428571429,90.18277777777776,76.55363636363637,66.70818181818181,41.93625,39.31000000000001,47.346315789473685,59.269000000000005,39.95750000000001,86.24857142857142,63.713333333333324,20.377000000000002,56.97363636363638,73.58,53.75999999999999,83.90727272727273,101.12,68.8,88.8478947368421,59.955,46.758750000000006,80.1696,107.80499999999999,62.78600000000001,109.54409090909094,96.65714285714282,75.04651515151514,143.61166666666662,95.62312499999997,82.8225,54.74999999999999
10018,37.333333333333336,20.0,63.39,27.515,27.305999999999994,16.74,147.84,47.833333333333336,33.35666666666666,32.35333333333333,59.33444444444446,66.39750000000001,18.717499999999998,28.678571428571427,39.625714285714295,55.25333333333333,26.942500000000003,33.364,42.52363636363636,42.70428571428571,30.40555555555556,31.39909090909091,34.38799999999999,51.63111111111111,28.129999999999995,41.895,15.993749999999999,30.145000000000007,92.4088888888889,53.32222222222222,43.836363636363636,89.14470588235295,50.05214285714286,36.85333333333334,44.98999999999999,81.24699999999999,51.565000000000005,88.244,69.08294117647057,127.7775,147.51692307692306,65.60666666666667,173.152,55.0
10019,76.68333333333334,79.27,326.62833333333333,96.96200000000002,43.480909090909094,61.49230769230769,52.967999999999996,83.07333333333332,36.63857142857143,64.98666666666666,75.285625,42.86090909090909,20.055333333333333,93.39599999999999,23.529090909090904,62.30238095238096,81.60409090909091,40.03149999999999,78.30300000000003,47.04260869565218,62.53684210526315,89.00153846153847,63.047142857142845,68.40823529411763,70.18100000000001,72.20470588235294,129.26500000000001,86.03952380952381,66.76666666666665,59.842727272727274,46.683461538461536,57.21500000000001,66.6935,37.19888888888889,69.80166666666662,143.84714285714284,68.43555555555557,74.75904761904759,72.34954545454546,116.93852459016396,117.46637931034485,175.21941176470588,142.5584375,125.32529411764708
10020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.34,0.0,0.0,0.0
10036,21.689999999999998,36.1325,56.461666666666666,27.768571428571427,37.60000000000001,56.4942857142857,28.018749999999997,46.14111111111111,44.28545454545454,32.92999999999999,64.85105263157895,64.24636363636365,36.90833333333333,26.689375,32.272222222222226,37.50428571428573,45.043888888888894,45.528749999999995,52.6775,38.935,40.68681818181817,40.80538461538462,33.748823529411766,55.32333333333332,39.066875,59.723809523809535,74.62705882352941,59.20047619047618,44.75157894736843,64.84904761904761,64.135,45.3468,43.535909090909094,42.33999999999999,54.17260869565216,71.3623076923077,30.284999999999997,40.15888888888889,64.07148148148146,136.9775409836066,176.10961538461535,172.1706060606061,79.044,81.191
10029,212.34387096774196,558.280357142857,473.2548387096774,266.16433333333333,180.5441935483871,208.26800000000003,245.7946666666667,227.90870967741932,215.99300000000008,267.06838709677425,339.518,742.6038709677417,278.36967741935484,611.0760714285715,723.9016129032258,436.08166666666665,427.08354838709676,331.76566666666656,386.8351612903226,391.9506451612903,420.1490000000001,405.61548387096786,605.1106666666667,842.6832258064516,477.96645161290326,694.319642857143,873.2603225806449,480.95500000000004,395.8916129032258,473.6263333333335,452.5025806451612,468.00258064516123,484.50966666666665,707.9096774193548,622.626,1110.112580645161,369.79,1208.3424137931036,980.6054838709675,2252.8585714285714,2209.8186206896553,1784.2794594594598,1358.3910810810808,810.5811111111112
10035,128.21066666666667,305.2114814814814,234.59161290322578,190.13724137931035,132.2483870967742,198.83266666666663,203.112,188.89290322580644,135.1823333333333,138.4703448275862,191.50285714285715,374.67516129032265,128.18799999999996,315.72928571428565,366.7890322580645,174.31533333333343,202.5229032258065,258.92586206896556,237.39935483870968,269.86096774193544,219.9703448275862,319.0383870967743,342.5856666666666,580.4896666666667,219.47548387096776,400.82428571428574,403.80838709677425,322.05068965517245,281.65774193548384,275.62,281.6512903225806,270.2812903225806,297.87399999999997,267.7135483870968,429.883,614.1551612903228,215.22645161290328,489.31793103448297,737.5406451612903,1459.5450000000005,1198.3,1041.3016216216213,830.6802702702705,425.6600000000001
10010,57.81166666666667,54.55857142857143,27.834999999999994,12.265,15.39,0.0,7.53,54.02333333333333,7.982499999999999,28.14545454545454,32.87466666666667,24.41384615384616,18.647272727272725,21.847499999999997,15.225555555555559,27.17714285714286,20.761999999999997,21.524000000000004,39.56,24.82,20.85444444444444,82.60374999999999,32.88,37.589166666666664,23.362727272727273,50.176666666666655,41.69375,13.184000000000001,23.363076923076925,42.938125,29.209999999999997,49.1755,26.923636363636362,38.49105263157894,75.59166666666668,55.97333333333334,35.57944444444445,46.49809523809523,64.66692307692307,57.55745454545453,39.12121212121212,101.66137931034484,56.047142857142845,25.937272727272727
10016,28.1825,49.92600000000001,24.183,50.6975,39.84142857142857,48.41142857142857,36.40454545454546,50.25454545454546,53.214,20.85,74.47833333333332,48.67785714285714,53.32727272727272,47.153333333333336,66.27000000000001,74.14214285714286,87.48642857142855,26.85222222222222,44.43733333333333,60.56111111111112,62.42,49.305,39.75571428571429,52.41842105263157,39.950833333333335,108.80277777777775,64.57625,60.46190476190476,69.40739130434783,76.75857142857141,57.56999999999998,92.33666666666666,63.419642857142875,60.763103448275864,113.73814814814808,135.55999999999997,72.54153846153847,89.21039999999995,123.58607142857143,181.19102941176473,192.9663793103448,201.53058823529415,123.92685714285716,74.2645
10017,61.980000000000004,107.85000000000001,106.94555555555556,23.97,75.84666666666666,25.685000000000002,42.13,47.434999999999995,80.78,45.95,54.038,0.0,49.809999999999995,39.8,110.0,27.0,53.152,29.996666666666666,33.1575,22.01,17.595,10.0,29.150000000000002,43.0,324.0966666666667,165.0,32.0,0.0,19.382,31.57,75.04,44.777499999999996,169.55999999999997,22.0,32.094,12.982,33.5,74.66250000000001,58.132500000000014,68.51043478260868,70.69375,117.0152380952381,39.48833333333334,69.772
10022,26.2125,55.015,7.0,50.81,41.917142857142856,72.69428571428571,102.85499999999999,78.5181818181818,61.23625,36.885,55.44199999999999,41.445454545454545,28.326666666666668,83.65500000000002,40.85999999999999,3.7,58.345,7.2,67.56,30.826666666666664,0.0,0.0,107.53999999999999,74.878,7.82,265.0,24.37125,41.52857142857143,13.235,33.11,73.07124999999999,69.50166666666667,88.96571428571428,66.604,91.31714285714285,49.166666666666664,37.478571428571435,106.23750000000001,82.546,28.5275,37.67375,64.730625,92.40727272727271,33.9225
10012,35.6,0.0,38.163333333333334,20.634999999999998,5.66,16.256666666666664,0.0,11.946666666666667,9.03,30.31,78.68400000000001,40.325,0.0,34.0,33.805,17.0,0.0,24.5,0.0,85.35000000000001,0.0,0.0,38.22,8.43,83.056,61.019999999999996,36.403333333333336,28.290000000000003,45.68,7.183333333333334,83.505,49.84,30.456666666666667,45.941250000000004,35.36333333333334,62.72799999999999,33.68,60.76222222222222,59.38571428571428,40.975185185185175,44.92700000000001,99.25277777777778,79.54999999999998,103.025
10013,22.88666666666667,20.59714285714286,35.959,95.3375,25.665999999999997,42.803999999999995,31.78875,41.17666666666667,59.04615384615386,47.85875,40.45428571428572,37.25,60.13,64.98714285714286,48.79500000000001,39.93625,44.894375,37.72555555555555,27.670000000000005,20.32571428571428,26.25,21.063333333333333,40.15529411764707,62.77583333333333,33.75363636363636,84.73799999999999,80.561875,33.28190476190476,35.99928571428571,36.388260869565215,26.45888888888889,57.794347826086955,54.45058823529412,53.74809523809525,41.433125,47.65166666666667,30.580909090909095,35.677058823529414,31.277619047619048,35.735581395348824,20.69095238095238,57.39608695652174,43.9947619047619,42.129999999999995
10014,114.825,143.43166666666664,90.759,51.923333333333325,67.08,26.81,35.156666666666666,40.62285714285714,31.919999999999998,363.35,43.17333333333333,39.98875,22.69333333333333,20.460769230769227,52.62166666666667,21.78,29.543333333333337,8.52,33.71,80.60874999999999,56.62,34.677,75.57000000000001,101.8542105263158,35.89285714285714,180.69538461538457,59.20666666666667,43.39000000000001,23.328,43.224,32.55833333333333,47.20714285714287,36.365,23.49538461538462,47.945833333333326,90.8477777777778,34.83,39.43833333333333,31.499230769230767,46.24809523809523,75.41156249999997,71.4345,79.29571428571428,59.205555555555556
10004,34.73333333333333,4.845000000000001,47.32,56.11,68.0,36.38999999999999,0.0,104.16,10.485,34.235,65.75333333333334,24.72666666666667,34.14,0.0,89.652,0.0,132.25,44.12,0.0,18.0,23.0,0.0,58.95,33.80800000000001,90.26666666666667,19.519999999999996,19.0,28.556666666666672,0.0,48.940000000000005,96.40799999999999,68.434,39.425,47.0,65.91,46.72666666666667,97.48400000000001,27.147500000000004,286.8963636363637,145.10235294117646,39.65391304347826,94.02250000000001,80.03,0.0
10005,0.0,14.16,14.02,188.775,0.0,35.44,0.0,12.52,6.08,307.78999999999996,22.0,34.51833333333333,6.3,47.7425,25.17,14.48,115.35,88.81,27.700000000000006,30.99,36.6625,13.879999999999999,59.892222222222216,42.78923076923077,15.091428571428569,17.979999999999997,69.955,61.243750000000006,15.834,14.202222222222222,19.7,32.70285714285715,18.25,25.37125,21.933749999999996,64.274,36.71857142857143,105.0,15.552499999999998,30.813333333333325,46.824615384615385,88.58866666666667,0.0,15.98
10006,87.04,31.066666666666663,48.6,20.2,28.6,18.5,30.25,20.555555555555557,19.0,52.666666666666664,4.0,41.833333333333336,27.5,0.0,5.666666666666667,0.0,9.666666666666666,5.0,10.666666666666666,8.75,22.602857142857147,14.228,9.75,18.185,21.765,17.487142857142857,16.0475,12.854000000000003,86.03142857142858,34.305,16.988,24.248,60.94428571428572,52.970000000000006,12.247777777777777,22.95375,12.615,14.103333333333333,40.3075,50.24000000000001,76.47250000000001,38.074444444444445,19.080000000000002,0.0
10007,47.07333333333333,33.14333333333334,37.093333333333334,30.548181818181817,17.363636363636363,16.274615384615384,20.113333333333333,51.134,15.342500000000001,38.37,27.701428571428572,17.677142857142858,14.666666666666666,17.64,38.333333333333336,15.361666666666666,11.166666666666666,51.04888888888888,44.24375,21.338749999999997,38.448,18.064666666666664,19.94,26.5078947368421,24.396842105263158,28.148571428571433,32.166666666666664,19.0,16.421666666666667,38.172222222222224,52.72555555555555,19.790000000000003,19.34111111111111,22.071333333333335,41.849999999999994,26.069285714285712,17.298181818181817,26.535,29.53421052631579,36.68299999999999,32.02424242424242,35.045,12.766,29.09
10038,30.872500000000002,45.97888888888888,49.519999999999996,75.205,40.86285714285714,42.105714285714285,24.3,44.79285714285715,62.58125,58.54857142857143,75.55857142857143,58.783,35.443,55.6225,61.48999999999999,110.29166666666667,48.13,175.88142857142856,28.375555555555554,55.47699999999999,45.26066666666666,36.64846153846155,39.419999999999995,75.39153846153846,58.634705882352925,33.053636363636365,30.457500000000007,44.08500000000001,41.577857142857134,51.27058823529413,112.8542105263158,41.26619047619048,67.48176470588236,70.3242105263158,64.01333333333334,86.85999999999999,86.47599999999998,117.95899999999999,170.51444444444445,270.95985294117645,195.60709090909089,139.4305882352941,137.48,87.07157894736841
10280,20.0,25.0,36.0,21.0,6.0,37.666666666666664,5.0,27.5,0.0,0.0,0.0,29.5,0.0,45.166666666666664,21.5,19.0,24.5,0.0,0.0,0.0,23.0,8.0,36.82,0.0,2.0,16.0,0.0,0.0,68.78666666666668,112.31333333333335,49.14,15.0,0.0,9.0,67.33,17.0,9.0,18.22,13.635000000000002,0.0,22.04,122.23714285714287,47.2875,41.2475
10002,58.498749999999994,86.63666666666666,69.647,78.64565217391304,70.89115384615386,49.37719999999999,65.635,98.20238095238095,95.49263157894738,54.679545454545455,95.70961538461539,143.04103448275865,64.923,124.09416666666664,150.5369565217391,77.038,53.578500000000005,92.87571428571427,107.30565217391305,212.87862068965518,196.608,192.66096774193548,204.76233333333337,334.24677419354845,215.0673333333334,298.5571428571428,304.4270967741936,239.74999999999997,240.54290322580644,205.4513333333333,221.4135483870968,259.5196774193548,248.92700000000008,251.1129032258065,363.21100000000007,472.5232258064517,175.55933333333329,488.7786206896552,673.0867741935482,981.1517142857142,832.5317241379308,851.6081081081081,555.8856756756759,366.9177777777778
10003,46.79555555555555,28.275454545454544,29.654,70.74666666666668,38.52142857142858,18.842000000000002,44.152307692307694,21.022222222222222,25.970999999999997,56.91636363636364,31.208235294117653,73.43071428571429,22.048461538461538,56.9888888888889,35.72714285714286,25.4225,30.956666666666663,37.16857142857143,11.84,29.72153846153845,31.594117647058823,30.759230769230765,53.173125000000006,39.268,51.862500000000004,40.36066666666667,38.825384615384614,51.59526315789474,45.496521739130436,32.11166666666667,44.27142857142857,86.96363636363638,41.8126923076923,58.977333333333355,72.49310344827585,56.25076923076924,52.247368421052634,27.1955,39.05479999999999,83.62117647058824,272.2777272727273,80.04727272727273,91.82842105263155,84.09749999999998
