,2017,2018,2019,2020
11414,52.82863157894738,56.97336842105261,56.53950819672129,98.86597989949749
11415,44.78267441860465,37.93744444444444,45.811968503937024,78.88591999999997
11416,47.82843750000001,67.30633333333331,65.85320987654325,118.89422594142263
11417,58.509923076923066,96.84525179856111,81.81641891891897,130.23959459459454
11418,47.41283582089553,63.2683333333333,70.49787610619467,103.20022082018937
11419,55.2906993006993,63.042121212121195,77.67649635036496,94.53699604743089
11420,75.31461077844313,70.47414937759332,79.4177573529412,116.84559633027521
11421,86.20668874172183,53.8122950819672,58.58056277056282,99.36821011673152
11368,132.1493471810089,167.55183381088824,207.8641525423728,348.0781418092909
11369,85.28920948616606,79.35263374485605,91.10698412698403,159.59395498392286
11370,81.82485714285718,63.46535353535356,53.00265734265733,125.39490566037732
11372,53.86472049689441,69.28593301435406,75.47802521008396,133.19982269503555
11373,136.79305135951648,134.76782608695643,161.9585434173672,249.83750629722937
11377,79.37929729729727,68.57686695278971,108.97798761609911,187.15518518518522
11378,87.11991304347828,61.988435374149645,58.39441717791413,106.3710138248848
10302,82.57959183673464,81.2488679245282,92.3028461538461,246.27923312883425
10303,136.32434782608698,125.57996710526318,171.02000000000027,397.86399497487423
10310,90.60267782426772,92.58311418685112,112.96967611336035,273.08810055865933
10306,82.42130612244897,101.82133550488598,84.20076388888886,202.45535928143715
10307,63.92309941520467,72.91966824644548,66.34096774193551,90.35053811659182
10308,60.284193548387066,68.88299465240642,63.387240000000034,118.93421602787457
10309,86.60120567375877,96.45731958762887,97.52445182724253,190.09948863636362
10312,114.69610108303245,107.76808873720145,97.47498402555918,190.93607734806633
10301,136.03023102310246,152.3756913183279,132.02283387622126,350.8241343669251
10304,113.56089843750009,142.02545150501686,152.3047904191616,410.60837499999974
